"","id","age","gender","education","employment","cy_sesh_score","cy_sesh_policies1","cy_sesh_deletion3","cy_sesh_deletion1","cy_sesh_communication3","cy_sesh_collection1","cy_sesh_understanding1","cy_sesh_connecting1","cy_sesh_patterns4","cy_sesh_patterns5","cy_sesh_help1","cy_sesh_purchase3","cy_sesh_threats5","cy_sesh_updates3","rse_score","rse1","rse2","rse3","rse4","rse5","rse6","rse7","rse8","rse9","rse10","lotr_score","lot1","lot2","lot3","lot4","lot5","lot6","lot7","lot8","lot9","lot10","seis_score","seis1","seis2","seis3","seis4","seis5","seis6","seis7","seis8","seis9","seis10","seis11","attentioncheck2","attentioncheck3","attentioncheck4"
"575",628,"37","Female","Bachelor's Degree","Employed Full-Time",3.58333333333333,4,4,5,4,5,4,3,2,3,2,3,4,"5",34,3,3,3,3,4,3,4,4,4,3,14,2,2,1,3,4,3,3,3,3,2,4.27272727272727,3,5,4,4,5,5,4,3,5,5,4,7,4,1
"576",629,"25","Female","Bachelor's Degree","Employed Full-Time",3.16666666666667,5,5,3,2,4,3,2,2,2,4,4,2,"Moderately certain can do",25,3,2,3,3,3,2,3,1,3,2,15,3,2,2,4,3,3,2,2,2,2,4.27272727272727,2,5,5,4,5,6,4,4,6,5,1,7,4,1
"577",630,"54","Male","Bachelor's Degree","Employed Part-Time",5,5,5,5,5,5,7,5,4,3,6,3,7,"Highly certain can do",21,2,2,3,3,2,2,2,1,2,2,11,1,1,2,1,3,3,2,1,2,3,6.81818181818182,7,7,6,6,7,7,7,7,7,7,7,7,4,1
"578",631,"24","Female","Bachelor's Degree","Employed Full-Time",4.25,4,7,5,4,3,4,5,2,4,3,6,4,"5",27,3,2,3,2,3,2,4,2,3,3,15,1,2,2,3,4,3,3,1,3,3,4.36363636363636,3,3,4,6,7,4,4,6,5,5,1,7,4,1
"579",632,"23","Female","Secondary School","Employed Full-Time",3.83333333333333,3,6,6,4,3,1,4,4,3,4,5,3,"6",35,3,4,4,4,4,4,4,2,3,3,11,2,3,0,3,3,2,2,4,2,2,6.09090909090909,6,6,6,7,6,6,6,6,6,6,6,7,4,1
"580",633,"20","Female","Secondary School","Student",5.91666666666667,6,7,7,7,6,4,6,6,5,7,5,5,"Highly certain can do",19,2,1,2,3,2,1,3,1,2,2,7,1,3,1,1,4,3,2,1,1,1,5.63636363636364,3,2,7,6,7,6,6,5,7,6,7,7,4,1
"581",634,"63","Male","Bachelor's Degree","Retired",1.75,1,1,4,1,1,6,1,2,1,1,1,1,"6",40,4,4,4,4,4,4,4,4,4,4,23,3,4,4,4,3,3,4,4,4,4,4.90909090909091,4,7,6,2,7,5,5,5,2,5,6,7,4,1
"582",635,"30","Female","Bachelor's Degree","Employed Full-Time",4.08333333333333,5,5,2,2,5,6,5,4,3,5,5,2,"6",36,4,2,4,4,4,2,4,4,4,4,20,2,1,3,4,3,4,3,3,4,4,4.27272727272727,3,5,4,5,6,5,3,3,5,5,3,7,4,1
"583",636,"28","Male","Master's Degree","Employed Full-Time",5.58333333333333,6,6,6,4,6,6,4,6,5,5,6,7,"6",30,3,3,3,3,3,3,3,3,3,3,20,2,3,4,4,2,3,3,3,3,4,5.81818181818182,5,5,6,6,7,5,6,6,6,6,6,7,4,1
"584",637,"43","Female","Trade School","Employed Part-Time",3.83333333333333,4,3,3,3,3,5,3,5,2,4,4,7,"Moderately certain can do",26,2,2,3,4,3,2,3,2,3,2,15,2,2,2,2,3,4,3,2,3,3,4.36363636363636,3,3,5,5,6,5,4,5,4,4,4,7,4,1
"585",638,"50","Male","Bachelor's Degree","Employed Full-Time",3.91666666666667,4,4,4,3,4,5,4,3,4,3,4,5,"Moderately certain can do",35,3,3,3,4,4,4,4,3,4,3,19,3,3,3,3,3,3,3,2,4,3,5.18181818181818,4,4,6,5,6,6,5,4,5,6,6,7,4,1
"586",639,"33","Male","Ph.D. or higher","Other:",3,2,6,6,1,2,6,2,1,1,2,1,6,"6",23,2,2,3,3,2,1,3,3,2,2,10,2,2,3,1,2,3,2,2,1,1,5.09090909090909,2,5,7,6,6,5,4,5,5,4,7,7,4,1
"587",640,"25","Female","Bachelor's Degree","Student",3.75,5,3,5,3,4,4,3,3,3,4,4,4,"5",21,2,2,3,2,2,2,2,2,2,2,8,2,1,2,1,2,3,1,1,1,1,3.72727272727273,2,3,6,3,5,3,3,5,3,5,3,7,4,1
"588",641,"45","Male","Bachelor's Degree","Employed Full-Time",3.75,4,4,4,4,4,4,3,5,3,3,3,4,"Moderately certain can do",28,3,3,3,3,3,2,3,2,3,3,12,2,2,1,3,3,3,2,2,2,2,4.45454545454545,4,4,4,4,5,5,5,5,4,4,5,7,4,1
"589",642,"20","Female","Secondary School","Student",3.5,5,3,3,2,3,2,4,5,5,5,3,2,"2",28,3,3,3,3,3,2,3,2,3,3,9,1,2,1,2,2,3,1,1,3,1,4.09090909090909,2,5,5,5,5,2,5,2,6,5,3,7,4,1
"590",643,"35","Female","Bachelor's Degree","Employed Part-Time",2.75,5,4,3,2,3,1,2,1,1,3,5,3,"3",27,3,3,3,3,3,2,3,2,3,2,16,2,2,3,2,2,2,3,0,3,3,4,2,2,4,6,5,6,3,5,6,3,2,7,4,1
"591",644,"40","Female","Bachelor's Degree","Student",6.25,4,7,7,7,7,4,5,7,6,7,7,7,"6",34,2,3,4,3,4,4,3,4,4,3,17,2,1,2,3,2,4,3,2,3,4,5.45454545454545,5,6,5,7,6,5,7,4,7,6,2,7,4,1
"592",645,"38","Female","Master's Degree","Employed Full-Time",4.58333333333333,6,6,4,3,3,2,5,6,3,6,6,5,"Moderately certain can do",32,3,4,3,4,3,3,3,2,3,4,12,3,4,1,3,3,1,1,1,1,3,3.36363636363636,2,2,2,6,6,5,2,2,2,6,2,7,4,1
"593",646,"30","Female","Secondary School","Employed Full-Time",5.5,6,6,6,6,6,5,6,6,6,4,5,4,"Highly certain can do",33,3,4,3,3,4,3,3,3,4,3,19,3,1,3,4,3,3,3,4,3,3,6,5,6,6,6,6,6,6,6,6,6,7,7,4,1
"594",647,"28","Male","Master's Degree","Employed Full-Time",5.16666666666667,5,6,4,5,6,7,3,4,4,7,5,6,"6",25,2,2,3,2,4,2,3,1,4,2,20,3,3,4,2,3,1,3,1,4,4,5.54545454545455,1,5,6,6,6,5,6,6,7,6,7,7,4,1
"595",648,"63","Male","Bachelor's Degree","Retired",4.66666666666667,5,7,7,5,4,6,4,4,3,3,4,4,"Highly certain can do",33,3,4,3,3,3,4,3,3,4,3,18,2,3,3,3,3,3,3,3,3,4,5.90909090909091,5,5,6,6,6,7,6,6,5,6,7,7,4,1
"596",650,"39","Female","Trade School","Employed Part-Time",5.33333333333333,4,6,6,5,5,6,5,5,5,5,6,6,"6",25,2,2,3,3,3,3,2,2,3,2,12,2,4,3,3,4,2,1,1,1,2,6,5,5,6,6,7,7,7,6,5,6,6,7,4,1
"597",651,"61","Male","Bachelor's Degree","Retired",4.5,4,4,4,3,5,7,4,4,3,3,6,7,"Highly certain can do",40,4,4,4,4,4,4,4,4,4,4,21,2,1,4,3,3,4,4,2,4,4,6.63636363636364,7,7,7,6,7,7,7,7,4,7,7,7,4,1
"598",652,"21","Female","Secondary School","Employed Part-Time",6.66666666666667,7,7,7,5,7,7,7,7,7,5,7,7,"Highly certain can do",20,2,2,2,3,1,2,3,1,2,2,7,1,2,1,3,3,2,0,2,1,1,4.18181818181818,1,1,5,4,7,7,3,3,7,6,2,7,4,1
"599",653,"38","Male","Bachelor's Degree","Employed Full-Time",5.75,7,6,6,6,6,6,6,4,5,5,6,6,"6",27,3,2,3,3,3,2,3,2,3,3,14,2,3,2,2,3,3,3,2,3,2,5.81818181818182,6,5,5,6,6,6,6,6,6,6,6,7,4,1
"600",654,"38","Male","Bachelor's Degree","Employed Part-Time",2.41666666666667,2,2,2,1,1,5,3,1,1,2,2,7,"3",13,1,1,2,2,1,1,1,2,1,1,2,0,0,1,0,1,3,0,3,0,1,6.54545454545455,7,5,7,7,7,7,6,5,7,7,7,7,4,1
"601",655,"37","Male","Bachelor's Degree","Employed Full-Time",4.83333333333333,6,6,7,5,2,7,3,4,4,4,5,5,"Highly certain can do",33,4,2,4,4,3,3,4,1,4,4,11,3,3,0,4,4,4,0,3,0,4,6.09090909090909,7,1,6,7,7,7,6,7,7,7,5,7,4,1
"602",656,"32","Male","Bachelor's Degree","Employed Full-Time",3.58333333333333,3,4,2,2,5,5,3,4,3,2,5,5,"Highly certain can do",31,3,3,3,3,3,3,4,2,3,4,17,3,3,3,3,3,3,3,3,1,4,3.63636363636364,2,5,4,2,3,5,5,3,2,4,5,7,4,1
"603",657,"35","Female","Bachelor's Degree","Employed Part-Time",5.5,4,6,3,4,6,4,7,7,4,7,7,7,"Highly certain can do",28,3,2,3,3,4,2,3,2,4,2,14,1,3,3,3,4,1,2,1,2,3,4.27272727272727,2,4,5,5,4,5,5,4,3,5,5,7,4,1
"604",658,"54","Male","Secondary School","Employed Full-Time",4.91666666666667,4,7,7,3,3,3,4,7,2,6,6,7,"Highly certain can do",21,2,1,4,4,2,1,2,1,2,2,4,1,2,0,0,3,3,1,0,1,1,6.63636363636364,7,7,5,6,7,7,7,6,7,7,7,7,4,1
"605",659,"28","Male","Secondary School","Employed Full-Time",3.91666666666667,6,7,4,5,7,4,3,3,3,2,1,2,"5",20,1,1,2,4,2,2,3,1,2,2,5,0,1,0,3,2,4,0,1,0,2,4.72727272727273,2,3,5,6,7,5,7,1,5,5,6,7,4,1
"606",660,"20 ","Female","Secondary School","Student",3.25,2,3,5,2,5,3,5,3,3,1,5,2,"5",30,3,3,3,3,3,3,4,2,3,3,12,1,1,3,1,3,3,3,1,3,1,2.27272727272727,2,2,2,2,2,2,3,2,4,2,2,7,4,1
"607",661,"53","Female","Secondary School","Other:",4.66666666666667,2,6,5,3,5,6,3,5,5,5,6,5,"6",30,3,3,3,2,4,3,3,3,3,3,18,3,3,3,3,3,3,3,2,3,3,4.63636363636364,3,3,5,5,5,5,5,4,5,5,6,7,4,1
"608",662,"36","Male","Master's Degree","Employed Full-Time",5,5,3,5,6,6,6,4,5,5,4,4,7,"6",10,1,1,1,1,1,1,1,1,1,1,6,1,0,1,1,0,0,1,2,1,1,6,5,6,6,6,6,6,7,5,6,6,7,7,4,1
"609",663,"27","Male","Master's Degree","Employed Part-Time",3,2,4,5,4,1,7,3,2,1,1,2,4,"Highly certain can do",38,3,4,4,4,4,4,4,3,4,4,21,4,4,3,4,3,3,3,4,3,4,5.09090909090909,2,2,3,7,7,3,5,6,7,7,7,7,4,1
"610",664,"29","Female","Bachelor's Degree","Employed Part-Time",4.08333333333333,4,6,6,5,4,3,4,1,4,2,7,3,"6",12,1,1,2,2,1,1,1,1,1,1,8,1,0,1,0,2,1,2,1,3,1,6,6,6,5,5,6,7,5,5,7,7,7,7,4,1
"611",665,"31","Male","Bachelor's Degree","Employed Part-Time",5.33333333333333,4,7,7,4,5,7,3,7,4,4,6,6,"6",34,3,3,4,3,3,3,4,3,4,4,19,3,2,3,3,3,3,3,4,3,4,6.63636363636364,6,6,7,6,7,7,7,7,7,7,6,7,4,1
"612",666,"37","Male","Master's Degree","Employed Full-Time",5.83333333333333,6,7,7,5,6,6,5,6,4,5,6,7,"Moderately certain can do",30,3,2,3,4,3,2,4,2,4,3,17,3,3,3,3,3,2,3,3,2,3,6.63636363636364,6,7,7,7,7,7,6,7,6,6,7,7,4,1
"613",667,"44","Male","Master's Degree","Employed Full-Time",4.66666666666667,5,3,6,2,2,6,5,6,2,5,7,7,"6",37,4,4,4,3,3,4,4,3,4,4,20,3,4,4,3,4,1,3,3,3,4,6.36363636363636,6,6,6,6,7,7,6,6,6,7,7,7,4,1
"614",668,"22","Female","Master's Degree","Employed Full-Time",4.41666666666667,5,3,6,4,4,5,5,2,4,7,5,3,"6",16,1,1,2,2,2,1,2,1,2,2,8,2,0,1,2,3,4,1,1,1,1,5.63636363636364,3,5,5,6,7,6,6,5,6,7,6,7,4,1
"615",669,"2","Female","Secondary School","Other:",4.58333333333333,5,5,6,3,5,2,5,5,3,5,5,6,"5",34,3,3,4,3,4,3,4,3,4,3,15,2,2,3,3,2,2,2,3,2,3,2.90909090909091,2,3,4,5,4,2,2,3,2,3,2,7,4,1
"616",670,"47","Female","Bachelor's Degree","Student",2.83333333333333,3,1,3,2,1,2,4,3,4,3,4,4,"3",32,3,4,3,4,3,3,3,3,3,3,12,2,2,2,2,4,3,2,1,2,2,5.90909090909091,5,6,6,6,6,6,6,6,6,6,6,7,4,1
"617",671,"42","Male","Secondary School","Employed Full-Time",3.83333333333333,4,3,4,3,4,3,4,4,3,5,5,4,"5",30,3,3,3,3,3,3,3,3,3,3,15,2,4,3,2,3,1,3,4,3,2,4,3,5,5,4,3,4,3,3,6,5,3,7,4,1
"618",672,"19","Female","Secondary School","Employed Full-Time",6.25,7,7,7,7,7,4,7,4,7,4,7,7,"Highly certain can do",25,3,2,4,4,2,2,2,2,2,2,7,2,1,1,2,2,3,1,1,0,1,6.90909090909091,7,7,7,7,7,7,6,7,7,7,7,7,4,1
"619",674,"68","Male","Secondary School","Retired",3,4,4,5,3,2,3,2,2,2,4,3,2,"Moderately certain can do",32,4,3,4,3,3,2,4,2,4,3,18,3,1,2,4,4,3,3,3,3,3,2.72727272727273,1,1,2,2,5,3,2,3,4,3,4,7,4,1
"620",675,"62","Male","Trade School","Employed Part-Time",3.25,2,4,5,3,3,4,3,3,3,2,3,4,"5",36,3,3,3,4,4,3,4,4,4,4,13,2,2,2,2,3,3,2,2,3,2,4.72727272727273,3,5,4,5,7,5,5,4,4,5,5,7,4,1
"621",677,"59","Female","Secondary School","Employed Full-Time",5.08333333333333,5,7,6,5,5,4,6,4,5,4,6,4,"Highly certain can do",34,3,4,3,3,3,4,4,3,4,3,19,3,3,3,3,3,2,4,4,3,3,5.18181818181818,4,5,5,5,7,6,6,3,4,6,6,7,4,1
"622",678,"48","Female","Secondary School","Other:",3.33333333333333,4,1,4,1,4,4,4,4,4,1,4,5,"Moderately certain can do",40,4,4,4,4,4,4,4,4,4,4,17,2,4,2,2,3,3,4,2,4,3,4.63636363636364,4,4,5,5,4,4,6,4,5,6,4,7,4,1
"623",679,"46","Male","Bachelor's Degree","Employed Full-Time",1.25,1,1,4,1,1,1,1,1,1,1,1,1,"Highly certain cannot do at all",29,3,2,3,3,3,2,3,3,4,3,16,2,2,3,2,3,3,3,3,3,3,1.63636363636364,1,1,4,1,5,1,1,1,1,1,1,7,4,1
"624",680,"68","Male","Secondary School","Retired",2.16666666666667,2,2,2,3,2,2,2,2,2,2,2,3,"5",37,4,4,3,4,4,4,4,3,4,3,18,3,3,2,3,1,4,3,1,4,3,2.81818181818182,3,2,3,3,4,3,3,2,3,3,2,7,4,1
"625",681,"25","Male","Secondary School","Employed Full-Time",3.75,4,5,4,3,5,2,3,3,3,3,5,5,"5",35,3,4,3,3,3,4,4,3,4,4,24,4,4,4,4,3,1,4,3,4,4,4.18181818181818,2,3,5,3,6,6,5,5,3,4,4,7,4,1
"626",683,"48","Male","Bachelor's Degree","Employed Full-Time",3,2,3,3,2,2,6,2,3,3,4,3,3,"5",39,4,4,4,4,4,3,4,4,4,4,19,2,1,4,3,1,2,3,0,3,4,4.09090909090909,3,3,5,4,6,5,3,4,4,3,5,7,4,1
"627",684,"77","Female","Bachelor's Degree","Retired",2.33333333333333,2,1,3,3,2,1,1,1,1,5,4,4,"3",34,3,4,3,4,3,4,3,3,4,3,21,3,2,4,3,3,3,4,2,4,3,3,1,3,4,3,5,3,3,2,3,4,2,7,4,1
"628",685,"51","Female","Secondary School","Employed Full-Time",1.5,1,4,1,1,1,1,1,1,1,4,1,1,"5",29,3,2,4,4,4,1,3,2,3,3,11,2,3,1,2,4,3,1,1,3,2,4.09090909090909,5,2,4,4,6,5,3,4,5,5,2,7,4,1
"629",686,"29","Female","Secondary School","Other:",3.91666666666667,4,4,4,3,3,4,4,4,3,6,4,4,"5",24,2,2,3,4,2,2,3,2,2,2,10,1,2,2,3,3,2,1,1,1,2,3.72727272727273,2,3,3,4,4,4,4,4,4,5,4,7,4,1
"630",688,"32","Male","Bachelor's Degree","Employed Full-Time",4.58333333333333,4,6,6,6,4,2,6,6,4,2,5,4,"6",29,4,3,3,3,3,3,2,2,3,3,11,3,3,0,3,3,2,2,3,0,3,4.81818181818182,6,5,5,7,6,6,3,3,5,4,3,7,4,1
"631",689,"19","Female","Secondary School","Employed Full-Time",4.08333333333333,4,4,4,4,7,4,4,4,4,4,3,3,"5",27,3,2,3,3,3,2,3,2,3,3,10,2,2,1,3,1,3,2,1,1,1,6.36363636363636,6,7,6,6,7,7,6,6,7,5,7,7,4,1
"632",690,"46","Female","Bachelor's Degree","Employed Part-Time",2.66666666666667,4,2,3,2,2,5,3,1,2,2,4,2,"5",29,3,3,3,2,3,2,3,4,3,3,13,1,3,3,2,2,3,2,1,3,2,5.27272727272727,4,5,6,6,7,5,5,5,4,5,6,7,4,1
"633",691,"32","Male","Bachelor's Degree","Employed Full-Time",4.25,4,1,3,5,7,4,4,5,3,7,1,7,"5",34,4,2,4,3,4,3,4,2,4,4,22,4,4,3,4,2,4,3,1,4,4,5.90909090909091,2,7,5,7,7,7,7,5,6,5,7,7,4,1
"634",692,"33","Female","Trade School","Employed Full-Time",3.41666666666667,3,3,4,4,3,2,4,3,4,4,4,3,"3",30,3,3,4,3,3,2,3,3,3,3,10,2,3,1,2,3,4,1,1,2,2,3.63636363636364,2,2,4,5,5,2,4,4,4,5,3,7,4,1
"635",693,"27","Female","Bachelor's Degree","Employed Full-Time",3.83333333333333,4,4,4,3,4,4,4,4,4,2,5,4,"Moderately certain can do",20,1,2,3,3,2,2,2,1,2,2,10,1,1,2,2,4,4,2,2,2,1,3.63636363636364,2,4,4,4,4,4,4,4,4,4,2,7,4,1
"636",694,"36","Male","Prefer not to say","Employed Full-Time",3,4,2,3,1,2,3,4,3,4,3,4,3,"Moderately certain can do",24,2,2,3,3,2,2,3,2,2,3,11,3,3,1,2,3,3,1,2,2,2,5.90909090909091,6,6,6,6,6,6,6,6,6,6,5,7,4,1
"637",695,"41","Male","Master's Degree","Employed Full-Time",3.08333333333333,3,6,3,3,2,4,2,3,2,3,3,3,"2",23,2,2,3,2,3,2,2,2,3,2,11,2,3,1,2,1,1,2,3,2,2,4.27272727272727,5,3,5,5,4,4,3,5,5,3,5,7,4,1
"638",696,"34","Male","Bachelor's Degree","Employed Full-Time",5.5,6,6,7,6,4,7,5,4,4,7,5,5,"Highly certain can do",25,2,2,3,4,2,2,3,2,3,2,8,1,3,1,1,4,3,2,4,1,2,6.27272727272727,5,7,5,6,6,6,7,7,7,7,6,7,4,1
"639",697,"49","Female","Bachelor's Degree","Employed Part-Time",3.58333333333333,2,4,6,3,5,4,3,4,2,3,2,5,"5",34,3,4,3,3,4,4,3,3,4,3,16,3,3,3,3,4,3,3,3,1,3,4.27272727272727,2,2,5,6,6,6,5,3,5,5,2,7,4,1
"640",698,"36","Female","Ph.D. or higher","Other:",6.5,7,7,5,7,7,6,6,7,5,7,7,7,"Highly certain can do",26,3,2,3,2,3,2,3,3,2,3,14,3,3,1,4,2,3,1,3,2,3,7,7,7,7,7,7,7,7,7,7,7,7,7,4,1
"641",699,"41","Male","Bachelor's Degree","Employed Full-Time",4,4,5,6,3,5,4,3,5,3,2,3,5,"6",18,2,1,3,2,2,1,2,1,2,2,6,1,2,1,1,3,0,1,1,0,2,4.18181818181818,3,3,4,6,3,5,4,5,5,5,3,7,4,1
"642",700,"31","Female","Master's Degree","Employed Full-Time",4.08333333333333,5,5,5,1,4,5,4,4,2,4,4,6,"6",26,3,2,3,3,3,2,3,2,3,2,13,1,3,3,3,3,1,2,1,2,2,2.54545454545455,2,1,2,3,6,3,3,2,2,3,1,7,4,1
"643",701,"35","Female","Bachelor's Degree","Employed Part-Time",4.41666666666667,5,4,3,4,4,4,4,5,4,3,6,7,"6",21,2,2,2,2,3,2,2,2,2,2,6,1,1,1,1,3,3,1,2,1,1,5.45454545454545,5,5,5,5,6,6,5,5,6,6,6,7,4,1
"644",702,"32","Male","Bachelor's Degree","Employed Full-Time",1.83333333333333,2,2,2,2,1,1,2,2,2,2,2,2,"2",29,3,3,3,3,3,3,3,2,3,3,11,1,1,3,2,2,3,2,2,1,2,5.27272727272727,4,2,6,5,7,6,5,5,5,6,7,7,4,1
"645",703,"29","Female","Master's Degree","Employed Full-Time",6.5,7,7,7,7,7,4,7,7,4,7,7,7,"Highly certain can do",40,4,4,4,4,4,4,4,4,4,4,15,3,4,2,4,4,2,2,2,2,2,5.54545454545455,2,3,7,6,7,6,6,5,7,7,5,7,4,1
"646",704,"40","Female","Master's Degree","Employed Part-Time",2.33333333333333,2,2,4,2,2,2,2,3,2,1,4,2,"2",19,2,1,3,3,2,1,2,1,2,2,11,3,1,1,1,3,3,2,2,2,2,3.45454545454545,2,1,3,3,5,5,5,5,3,3,3,7,4,1
"647",705,"42","Female","Trade School","Employed Full-Time",1.5,2,1,1,1,1,1,2,1,1,4,2,1,"Highly certain cannot do at all",19,2,1,3,3,2,2,2,1,2,1,3,1,0,1,0,2,4,1,1,0,0,3.81818181818182,1,1,3,3,5,3,5,5,5,7,4,7,4,1
"648",706,"50","Female","Master's Degree","Employed Full-Time",1.91666666666667,1,2,2,1,2,2,1,3,1,4,3,1,"2",30,3,3,3,3,3,3,3,3,3,3,18,3,3,3,3,3,3,3,3,3,3,2.90909090909091,1,1,5,2,5,2,2,2,5,2,5,7,4,1
"649",707,"48","Female","Secondary School","Other:",3.08333333333333,3,5,4,3,3,2,3,3,2,3,2,4,"Moderately certain can do",37,3,4,4,4,4,4,3,4,4,3,18,3,3,3,3,3,3,3,3,3,3,5.36363636363636,5,5,5,5,6,5,6,5,6,6,5,7,4,1
"650",708,"54","Female","Secondary School","Employed Part-Time",3.75,4,3,3,4,3,1,4,6,5,2,4,6,"6",38,4,4,3,4,4,4,4,4,4,3,19,3,2,3,3,3,3,3,3,3,4,4.63636363636364,1,2,5,6,6,6,5,5,5,4,6,7,4,1
"651",709,"50","Female","Bachelor's Degree","Employed Full-Time",2.75,5,6,6,1,3,1,4,1,2,1,1,2,"3",18,1,1,4,3,1,1,4,1,1,1,7,1,4,3,1,1,4,0,4,0,2,4,1,1,7,2,3,7,5,3,5,5,5,7,4,1
"652",710,"39","Female","Secondary School","Employed Part-Time",3.66666666666667,5,3,3,5,5,3,3,3,3,3,5,3,"3",24,2,2,3,3,2,3,3,1,3,2,7,1,1,1,2,2,3,1,2,1,1,5.63636363636364,5,6,5,6,6,6,6,5,5,6,6,7,4,1
"653",711,"52","Female","Secondary School","Employed Full-Time",3.91666666666667,3,5,5,4,3,4,3,3,4,4,4,5,"Moderately certain can do",30,3,3,3,3,3,3,3,3,3,3,17,3,2,3,2,3,2,3,1,3,3,4.45454545454545,5,3,5,5,5,5,4,4,5,5,3,7,4,1
"654",713,"31","Male","Bachelor's Degree","Employed Full-Time",4.33333333333333,6,6,5,4,4,4,4,4,3,4,4,4,"Highly certain can do",30,3,3,3,3,3,3,3,3,3,3,14,3,2,2,3,2,1,2,2,1,3,5.72727272727273,5,6,6,6,6,6,5,6,5,6,6,7,4,1
"655",714,"42","Female","Trade School","Employed Part-Time",5,5,5,6,4,4,5,6,3,3,6,6,7,"6",40,4,4,4,4,4,4,4,4,4,4,22,3,3,3,4,0,4,4,4,4,4,5.63636363636364,6,3,7,6,6,6,6,5,7,5,5,7,4,1
"656",716,"47","Female","Bachelor's Degree","Employed Full-Time",4,4,7,4,1,4,7,1,4,4,1,7,4,"3",34,3,3,4,4,4,3,4,3,3,3,17,2,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,5,5,6,3,5,4,7,4,1
"657",717,"36","Male","Master's Degree","Employed Full-Time",4.33333333333333,4,6,4,4,3,5,4,3,4,3,5,7,"5",26,3,2,3,3,3,2,3,1,3,3,15,3,3,2,2,3,3,3,2,1,4,5,2,6,5,5,7,6,5,4,6,5,4,7,4,1
"658",718,"34","Male","Master's Degree","Employed Full-Time",3.5,5,4,4,2,3,2,5,3,3,2,6,3,"5",35,4,3,4,4,3,3,4,4,3,3,18,3,3,3,3,4,2,3,3,3,3,4.54545454545455,4,3,4,4,6,5,4,5,5,5,5,7,4,1
"659",719,"42","Female","Secondary School","Employed Part-Time",5.5,6,7,7,4,7,4,7,5,6,7,3,3,"Moderately certain can do",30,3,3,4,4,2,4,3,1,3,3,17,2,3,3,3,2,2,3,2,2,4,5.63636363636364,4,7,6,6,3,7,4,6,7,6,6,7,4,1
"660",720,"49","Female","Secondary School","Employed Full-Time",2.91666666666667,2,3,4,2,2,4,3,3,2,1,4,5,"6",26,3,2,3,3,3,2,3,2,3,2,11,2,0,2,2,4,3,1,0,2,2,3.45454545454545,2,3,5,4,2,3,3,3,3,5,5,7,4,1
"661",721,"33","Male","Master's Degree","Employed Full-Time",3.5,6,2,3,2,2,2,2,4,4,6,3,6,"Moderately certain can do",32,3,2,4,4,4,2,4,2,4,3,16,1,3,3,3,3,3,3,2,3,3,5.27272727272727,5,5,5,6,7,5,5,6,5,5,4,7,4,1
"662",722,"33","Female","Bachelor's Degree","Employed Full-Time",5.16666666666667,5,5,6,4,5,6,4,6,5,6,5,5,"6",30,3,3,3,3,3,3,3,3,3,3,17,3,3,3,3,4,3,3,2,3,2,5.81818181818182,6,5,6,6,6,6,6,6,6,5,6,7,4,1
"663",723,"30","Female","Bachelor's Degree","Employed Part-Time",4.08333333333333,4,7,4,4,5,4,4,1,4,7,1,4,"Highly certain can do",17,2,1,3,2,1,1,3,1,2,1,0,0,0,0,0,3,4,0,0,0,0,2.81818181818182,1,1,5,2,7,5,1,3,1,4,1,7,4,1
"664",724,"32","Female","Bachelor's Degree","Employed Full-Time",3.75,4,6,3,3,3,2,5,3,4,3,3,6,"Moderately certain can do",25,3,3,3,3,3,1,3,1,3,2,15,3,1,2,2,4,2,3,3,3,2,3.81818181818182,2,3,3,5,5,5,4,4,4,5,2,7,4,1
"665",725,"23","Male","Bachelor's Degree","Student",5.08333333333333,5,7,4,6,5,7,3,4,3,4,7,6,"5",28,3,3,3,3,3,2,4,2,2,3,12,2,3,2,3,3,2,1,3,2,2,5.27272727272727,6,6,6,4,3,5,5,5,6,6,6,7,4,1
"666",726,"39","Male","Bachelor's Degree","Employed Full-Time",4.66666666666667,2,5,5,4,6,5,5,6,3,5,4,6,"6",29,3,3,4,3,1,3,3,2,4,3,20,3,2,3,4,3,3,3,4,3,4,6.18181818181818,6,6,6,6,7,6,7,5,6,6,7,7,4,1
"667",727,"32","Male","Bachelor's Degree","Employed Full-Time",3.58333333333333,4,3,5,3,6,2,3,3,2,3,5,4,"5",33,3,3,4,3,4,3,3,3,4,3,16,3,3,3,2,3,2,3,4,3,2,3.63636363636364,1,6,5,3,7,4,3,2,4,3,2,7,4,1
"668",728,"27","Female","Secondary School","Employed Part-Time",6.83333333333333,7,7,6,7,7,7,6,7,7,7,7,7,"Highly certain can do",31,3,3,4,3,3,3,3,3,3,3,12,3,3,1,3,2,3,1,3,1,3,6,6,6,6,6,6,6,6,6,6,6,6,7,4,1
"669",730,"53","Male","Secondary School","Employed Full-Time",3.08333333333333,4,4,4,2,4,2,2,3,2,2,4,4,"3",28,3,3,3,3,3,3,3,2,3,2,12,1,2,3,2,2,2,2,3,2,2,4.90909090909091,4,5,4,5,6,5,5,5,5,5,5,7,4,1
"670",731,"27","Female","Bachelor's Degree","Employed Full-Time",4.5,6,4,4,4,5,3,5,5,3,3,6,6,"6",40,4,4,4,4,4,4,4,4,4,4,22,4,3,3,4,4,3,3,3,4,4,4.81818181818182,4,4,5,6,6,4,5,3,6,6,4,7,4,1
